ID,Authors,Title,Year,Source.title,Volume,Issue,clickable_doi,unpaywall,scholar,linguistics,reason,erin code,reason,rand,year,count
e2e33c63,"Hood, S.",Summary writing in academic contexts: Implicating meaning in processes of change,2008,Linguistics and Education,19,4,http://doi.org/10.1016/j.linged.2008.06.003,,,,,,,0.68015276,TRUE,
ce8966be,"De Grauwe, S., Lemhöfer, K., Schriefers, H.",Processing derived verbs: the role of motor-relatedness and type of morphological priming,2019,"Language, Cognition and Neuroscience",34,8,http://doi.org/10.1080/23273798.2019.1599129,,,,,,,0.95255141,FALSE,
cdcfa39a,"Liu, F.",Diversity of agents and their interaction,2009,"Journal of Logic, Language and Information",18,1,http://doi.org/10.1007/s10849-008-9072-7,,,,,,,0.98666172,TRUE,
e24a80b9,"Lei, C., Antonio, P.",A comparative study of idioms on drunkenness in Chinese and Spanish,2019,Yearbook of Phraseology,10,1,http://doi.org/10.1515/phras-2019-0006,,,,,,,0.00224414,FALSE,
b54add47,"Gangemi, A.","Ontologies of public administrations: Towards semantic social networks for citizens, administrations, and enterprises | Ontologie della pubblica amministrazione: Verso reti sociali semantiche per cittadini, amministrazioni e imprese",2009,Sistemi Intelligenti,21,1,http://doi.org/10.1422/29055,,,,,,,0.77297612,TRUE,
23943674,"Abudarham, N., Shkiller, L., Yovel, G.",Critical features for face recognition,2019,Cognition,182,,http://doi.org/10.1016/j.cognition.2018.09.002,,,,,,,0.81729183,FALSE,
2c1b784c,"Klapp, M.","Salam-online: Preventive measures against extreme online messages among muslims in Germany. Insights into a pilot project at the Center for Islamic Theology, Münster",2018,Lodz Papers in Pragmatics,14,1,http://doi.org/10.1515/lpp-2018-0009,,,,,,,0.33194163,FALSE,
4a51061c,"Heinze, P.","Let's talk about race, baby: How a White professor teaches White students about White privilege and racism",2008,Multicultural Education,16,1,http://doi.org/,,,,,,,0.93392344,TRUE,
26a2f5a7,"de Graaff, F., Huysmans, E., Ket, J.C.F., Merkus, P., Goverts, S.T., Leemans, C.R., Smits, C.",Is there evidence for the added value and correct use of manual and automatically switching multimemory hearing devices? A scoping review,2018,International Journal of Audiology,57,3,http://doi.org/10.1080/14992027.2017.1385864,,,,,,,0.54147534,FALSE,
3a17be40,"Theiss, J.A., Solomon, D.H.","Parsing the mechanisms that increase relational intimacy: The effects of uncertainty amount, open communication about uncertainty, and the reduction of uncertainty",2008,Human Communication Research,34,4,http://doi.org/10.1111/j.1468-2958.2008.00335.x,,,,,,,0.47974405,TRUE,
d34d8e40,"Laitinen, M.","Sociolinguistic patterns in grammaticalization: He, they, and those in human indefinite reference",2008,Language Variation and Change,20,1,http://doi.org/10.1017/S0954394508000045,,,,,,,0.12026097,TRUE,
189f6a99,"Saud, S., Abduh, A.",Intercultural understanding in foreign language learning in an Indonesian higher education,2018,Journal of English as an International Language,13,22,http://doi.org/,,,,,,,0.97362068,FALSE,
692914c5,"Upadhyay, S., Rodrigues, R.",Investigating foreign language learning: Examining Anxiety associated with English Language acquisition in the Asian ESL context,2018,Asian EFL Journal,20,7,http://doi.org/,,,,,,,0.33217286,FALSE,
5bc44f7e,"Schulze, R.",Categorisation in linguistics,2009,Zeitschrift fur Anglistik und Amerikanistik,57,3,http://doi.org/,,,,,,,0.12591,TRUE,
e5689b26,"Ruddock, A.",Backstage in the history of media theory: The george gerbner archive and the history of critical media studies,2018,KOME,6,2,http://doi.org/10.17646/KOME.2018.25,,,,,,,0.96546328,FALSE,
22a19a9f,"Kemmerer, D., Tranel, D., Zdanczyk, C.",Knowledge of the semantic constraints on adjective order can be selectively impaired,2009,Journal of Neurolinguistics,22,1,http://doi.org/10.1016/j.jneuroling.2008.07.001,,,,,,,0.61707874,TRUE,
4f6e179c,"Morita, N.","Language, culture, gender, and academic socialization",2009,Language and Education,23,5,http://doi.org/10.1080/09500780902752081,,,,,,,0.72301981,TRUE,
e3392a47,"Vishwanath, A., Harrison, B., Ng, Y.J.","Suspicion, Cognition, and Automaticity Model of Phishing Susceptibility",2018,Communication Research,45,8,http://doi.org/10.1177/0093650215627483,,,,,,,0.03370983,FALSE,
3a9aa0e0,"Kim, A.L.",Autofiction infiltrated: Anne garréta's pas un jour,2018,PMLA,133,3,http://doi.org/10.1632/pmla.2018.133.3.559,,,,,,,0.2940406,FALSE,
50af4f67,"Blommaert, J.",Ethnography and democracy: Hymes's political theory of language,2009,Text and Talk,29,3,http://doi.org/10.1515/TEXT.2009.014,,,,,,,0.63268372,TRUE,
4e4128e3,"Destruel, E., DeVeaugh-Geiss, J.",On the interpretation and processing of exhaustivity: Evidence of variation in English and French clefts,2018,Journal of Pragmatics,138,,http://doi.org/10.1016/j.pragma.2018.09.009,,,,,,,0.68964262,FALSE,
1665f690,"Myhr, A.B.","Minne, glemsel og identitet i Jonas Hassen Khemiris romaner",2018,European Journal of Scandinavian Studies,48,1,http://doi.org/10.1515/ejss-2018-0006,,,,,,,0.70805053,FALSE,
4bb2c087,"Kuchar, G.",Petrarchism and repentance in John Donne's holy sonnets,2008,Modern Philology,105,3,http://doi.org/10.1086/591260,,,,,,,0.74001077,TRUE,
55c7de09,"Demont-Heinrich, C.","American \prestige press\"" representations of the global hegemony of English""",2008,World Englishes,27,2,http://doi.org/10.1111/j.1467-971X.2008.00550.x,,,,,,,0.6166828,TRUE,
5dd2e944,"Borg, S., Edmett, A.",Developing a self-assessment tool for English language teachers,2019,Language Teaching Research,23,5,http://doi.org/10.1177/1362168817752543,,,,,,,0.32896357,FALSE,
fc6fd274,"Brasoveanu, A., Rett, J.",Evaluativity across adjective and construction types: An experimental study,2018,Journal of Linguistics,54,2,http://doi.org/10.1017/S0022226717000123,,,,,,,0.63468935,FALSE,
a3c8a85a,"High, A.C., Young, R.",Supportive communication from bystanders of cyberbullying: indirect effects and interactions between source and message characteristics,2018,Journal of Applied Communication Research,46,1,http://doi.org/10.1080/00909882.2017.1412085,,,,,,,0.87416358,FALSE,
67bfc5a1,"Ding, Y., Shen, H.",Delving into learner autonomy in an EFL MOOC in China: a case study,2019,Computer Assisted Language Learning,,,http://doi.org/10.1080/09588221.2019.1681464,,,,,,,0.79958373,FALSE,
f73d6350,"Woods, D.",The good soldier's end: From suicide to martyrdom,2008,Byzantinoslavica,66,2-Jan,http://doi.org/,,,,,,,0.3251438,TRUE,
69efb90c,"Tunaz, M., Tüm, G.",Test-taking strategies and students’ achievement in EFL reading tests,2019,Journal of Language and Linguistic Studies,15,1,http://doi.org/10.17263/jlls.547674,,,,,,,0.18623903,FALSE,
8aa41494,"Kim, S.",A lexicographic approach to teaching the English article system: Help or hindrance?,2018,Lexikos,28,,http://doi.org/10.5788/28-1-1462,,,,,,,0.7393397,FALSE,
0fc6d1dc,"Gilbert, N.",Lucius saufeius and his lost prehistory of Rome: Intellectual culture in the late republic (servius ad aen. 1.6),2019,Classical Philology,114,1,http://doi.org/10.1086/701063,,,,,,,0.98264971,FALSE,
77d90534,"Fanini, A.M.R., Ventura, M.D.P.",A peça mãe de alencar e as vozes sociais sobre a questão afro-brasileira / josé de alencar's drama mãe and the african-brazilian social voices,2019,Bakhtiniana,14,3,http://doi.org/10.1590/2176-457336669,,,,,,,0.19478259,FALSE,
99cbcc94,"Vranjes, J., Brône, G., Feyaerts, K.",Dual feedback in interpreter-mediated interactions: On the role of gaze in the production of listener responses,2018,Journal of Pragmatics,134,,http://doi.org/10.1016/j.pragma.2018.06.002,,,,,,,0.80946583,FALSE,
35df9e05,"Brunetti, L.",On links and tails in Italian,2009,Lingua,119,5,http://doi.org/10.1016/j.lingua.2008.10.005,,,,,,,0.19142772,TRUE,
0f5faf31,"Luther, C.A.",Importance placed on physical attractiveness and advertisement-inspired social comparison behavior among Japanese female and male teenagers,2009,Journal of Communication,59,2,http://doi.org/10.1111/j.1460-2466.2009.01416.x,,,,,,,0.4784593,TRUE,
323eb151,"Prćić, T.",Exploring the properties of English lexical affixes by exploiting the resources of English general-purpose dictionaries | Die verkenning van die eienskappe van Engelse leksikale affikse deur die benutting van die hulpbronne in Engelse woordeboeke vir algemene doeleindes,2019,Lexikos,29,1,http://doi.org/10.5788/29-1-1516,,,,,,,0.29940892,FALSE,
f1571858,"Howlett, D.",Wilbrord's autobiographical note and the 'Versus sybillae de iudicio dei',2008,Peritia,20,,http://doi.org/10.1484/J.Peri.3.630,,,,,,,0.6500224,TRUE,
c5ff5f11,"Kohnen, A.M., Caprino, K., Crane, S., Townsend, J.S.",Where is the writing teacher? Preservice teachers’ perspectives on the teaching of writing,2019,Writing and Pedagogy,11,2,http://doi.org/10.1558/wap.37278,,,,,,,0.14910387,FALSE,
15b92213,"Rosca, A.",What do major stakeholders really think? Business English students' perceptions about problem-based learning,2019,ESP Today,7,1,http://doi.org/10.18485/esptoday.2019.7.1.4,,,,,,,0.06007495,FALSE,
1.45E+05,"Waterton, E., Wilson, R.","Talking the talk: Policy, popular and media responses to the bicentenary of the Abolition of the Slave Trade using the 'Abolition Discourse'",2009,Discourse and Society,20,3,http://doi.org/10.1177/0957926509102409,,,,,,,0.03395315,TRUE,
3e205da5,"Haugh, M.",Afterword: Theorizing (im)politeness,2018,Journal of Politeness Research,14,1,http://doi.org/10.1515/pr-2017-0058,,,,,,,0.62225764,FALSE,
e48a2790,"Lee, A.W.","Samuel Johnson, Chesterfield, and Rambler 153",2019,Notes and Queries,66,1,http://doi.org/10.1093/notesj/gjy198,,,,,,,0.22587052,FALSE,
ab4682d4,"Green, J.",Cross-cultural confusions amongst diverse colleagues: what teachers’ narratives reveal about intergroup communication,2019,Discourse,40,3,http://doi.org/10.1080/01596306.2017.1349737,,,,,,,0.67494287,FALSE,
a701ad46,"Hamp, E.P.",Germanic fapmaz and gravity in the north,2008,NOWELE,54,1,http://doi.org/10.1075/nowele.54-55.11ham,,,,,,,0.68346974,TRUE,
220ea69c,"Atabekova, A., Belenkova, N., Lutskovskaia, L., Shoustikova, T., Udina, N.",Shaping methodology to explore language use in discourse on child and youth rights,2019,XLinguae,12,4,http://doi.org/10.18355/XL.2019.12.04.02,,,,,,,0.29036013,FALSE,
ebf21f90,"Grubb, M.A., Li, Y.",Assessing the role of accuracy-based feedback in value-driven attentional capture,2018,"Attention, Perception, and Psychophysics",80,4,http://doi.org/10.3758/s13414-018-1494-y,,,,,,,0.17771043,FALSE,
d99f7fc0,"Carter, M.",ARMORUM STUDIUM: GLADIATORIAL TRAINING AND THE GLADIATORIAL LUDUS,2018,Bulletin of the Institute of Classical Studies,61,1,http://doi.org/10.1111/2041-5370.12074,,,,,,,0.12318578,FALSE,
9df19d83,"Kikuchi, Y., Umezaki, T., Uehara, T., Yamaguchi, H., Yamashita, K., Hiwatashi, A., Sawatsubashi, M., Adachi, K., Yamaguchi, Y., Murakami, D., Kira, J.-I., Nakagawa, T.",A case of multiple system atrophy-parkinsonian type with stuttering- and palilalia-like dysfluencies and putaminal atrophy,2018,Journal of Fluency Disorders,57,,http://doi.org/10.1016/j.jfludis.2017.11.002,,,,,,,0.52839829,FALSE,
e2c85841,"Chen, N.-S., Hsieh, S.-W., Kinshuk",Effects of short-term memory and content representation type on mobile language learning,2008,Language Learning and Technology,12,3,http://doi.org/,,,,,,,0.5526981,TRUE,
512620d8,"Buzzanell, P.M.",Organizing resilience as adaptive-transformational tensions,2018,Journal of Applied Communication Research,46,1,http://doi.org/10.1080/00909882.2018.1426711,,,,,,,0.13154789,FALSE,
f61d3391,"Grasmeder, M.L., Verschuur, C.A., van Besouw, R.M., Wheatley, A.M.H., Newman, T.A.",Measurement of pitch perception as a function of cochlear implant electrode and its effect on speech perception with different frequency allocations,2019,International Journal of Audiology,58,3,http://doi.org/10.1080/14992027.2018.1516048,,,,,,,0.06357293,FALSE,
811df476,"Hohlbaum, K., Dressel, K., Lange, I., Wellner, B., Sáez, L.E., Huber, W., Grande, M., Amunts, K., Grodzinsky, Y., Heim, S.",Sentence repetition deficits in the logopenic variant of PPA: Linguistic analysis of longitudinal and cross-sectional data,2018,Aphasiology,32,12,http://doi.org/10.1080/02687038.2017.1423271,,,,,,,0.71257681,FALSE,
ad07412b,"Hamp, E.P.",An etymological note on english Ta and Ta-Ta,2008,NOWELE,53,1,http://doi.org/10.1075/nowele.53.05ham,,,,,,,0.33856897,TRUE,
f86eaa5e,"Chung, S.C., Chen, X., Geva, E.",Deconstructing and reconstructing cross-language transfer in bilingual reading development: An interactive framework,2019,Journal of Neurolinguistics,50,,http://doi.org/10.1016/j.jneuroling.2018.01.003,,,,,,,0.90434462,FALSE,
086f9534,"Nagy, I.K.",Disputed Words of Disputed Territories: Whose Is Kürtoskalács?,2018,"Acta Universitatis Sapientiae, Philologica",10,3,http://doi.org/10.2478/ausp-2018-0028,,,,,,,0.08135299,FALSE,
238ec85a,"Kubota, R., McKay, S.",Globalization and language learning in rural Japan: The role of English in the local linguistic ecology,2009,TESOL Quarterly,43,4,http://doi.org/10.1002/j.1545-7249.2009.tb00188.x,,,,,,,0.15700634,TRUE,
c2d7d83c,"Kremers, J.",Recursive linearization,2009,Linguistic Review,26,1,http://doi.org/10.1515/tlir.2009.004,,,,,,,0.22787358,TRUE,
d32037ac,"Schulenberg, U.","\Becoming the poets of our own lives\"": Pragmatism and romanticism""",2009,AAA - Arbeiten aus Anglistik und Amerikanistik,34,2,http://doi.org/,,,,,,,0.36401315,TRUE,
c1176f86,"Crasborn, O., Van Der Kooij, E., Waters, D., Woll, B., Mesch, J.",Frequency distribution and spreading behavior of different types of mouth actions in three sign languages,2008,Sign Language and Linguistics (Online),11,1,http://doi.org/10.1075/sll.11.1.04cra,,,,,,,0.02220686,TRUE,
0088e975,"Chen, L., Guo, J.",Motion events in Chinese novels: Evidence for an equipollently-framed language,2009,Journal of Pragmatics,41,9,http://doi.org/10.1016/j.pragma.2008.10.015,,,,,,,0.16286446,TRUE,
2221edcc,"Zhao, H.Y., Fang, X.",The Rise of Semio-Narratology: An interview with Henry Yiheng Zhao,2018,Chinese Semiotic Studies,14,4,http://doi.org/10.1515/css-2018-0029,,,,,,,0.51445308,FALSE,
cd02c05c,"Robinson, P.","What text really is not, and why editors have to learn to swim",2009,Literary and Linguistic Computing,24,1,http://doi.org/10.1093/llc/fqn030,,,,,,,0.15825938,TRUE,
5ef9bc0b,"Takahashi, Y.",The phonological status of Low tones in Shanghai tone sandhi Default tones or boundary tones? The phonological status of Low tones in Shanghai tone sandhi,2019,Language and Linguistics,20,1,http://doi.org/10.1075/lali.00028.tak,,,,,,,0.57288294,FALSE,
7dc7b2ff,"Condill, K.","The idea of the comprehensive research collection, the perils of “linguistic impoverishment,” and print publications in the turkic languages of the north caucasus, 1806-2017 (Part ii)",2018,Slavic and East European Information Resources,19,2-Jan,http://doi.org/10.1080/15228886.2018.1467694,,,,,,,0.61194475,FALSE,
d36fb15d,"Graham, R.",The users of unparliamentary language in the New Zealand House of Representatives 1890 to 1950: A community of practice perspective,2019,Journal of Pragmatics,149,,http://doi.org/10.1016/j.pragma.2019.05.025,,,,,,,0.51726102,FALSE,
fca5eda7,"Moraru Dumitru, A.",Clothes kaleidoscopes in the novel adela by garabet ibrăileanu,2019,"Analele Universitatii Ovidius Constanta, Seria Filologie",30,2,http://doi.org/,,,,,,,0.15891912,FALSE,
6e3e821c,"Arkkila, E., Räsänen, P., Roine, R.P., Sintonen, H., Vilkman, E.",Health-related quality of life of adults with childhood diagnosis of specific language impairment,2008,Folia Phoniatrica et Logopaedica,60,5,http://doi.org/10.1159/000151325,,,,,,,0.89546874,TRUE,
f88bcb94,"Sarmah, P., Gogoi, D.V., Wiltshire, C.",Thai English: Rhythm and vowels,2009,English World-Wide,30,2,http://doi.org/10.1075/eww.30.2.05sar,,,,,,,0.60023909,TRUE,
9d6e6954,"Huyck, J.J.",Comprehension of degraded speech matures during adolescence,2018,"Journal of Speech, Language, and Hearing Research",61,4,http://doi.org/10.1044/2018_JSLHR-H-17-0252,,,,,,,0.49773464,FALSE,
cc4df2e9,"Kanakri, M.",Sluicing and standard Arabic,2018,Jordan Journal of Modern Languages and Literatures,10,3,http://doi.org/,,,,,,,0.97192069,FALSE,
04c753ca,"Al-jasser, F.",The effect of teaching English phonotactics on the lexical segmentation of English as a foreign language,2008,System,36,1,http://doi.org/10.1016/j.system.2007.12.002,,,,,,,0.60901414,TRUE,
86af445c,"Steadman, A., Kayi-Aydar, H., Vogel, S.M.","From college composition to ESL: Negotiating professional identities, new understandings, and conflicting pedagogies",2018,System,76,,http://doi.org/10.1016/j.system.2018.04.013,,,,,,,0.73651792,FALSE,
9b626308,"Lam, Y.W., Hew, K.F., Chiu, K.F.",Improving argumentative writing: Effects of a blended learning approach and gamification,2018,Language Learning and Technology,22,1,http://doi.org/,,,,,,,0.07989233,FALSE,
